X.U.FEFF.ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA;H90_AREA;H00_AREA;E_BM_NM_LST;E_SL_LST;EL_AV_ALS;E_KG_NM_LST;E_RB_NM_LST;E_WR_P_90;E_WR_P_00;E_WR_P_14;E_WR_T_90;E_WR_T_00;E_WR_T_14
1574;1;28;33.47657849;-7.917168188;33.53724087;-7.795307164;33.50659817;-7.860058536;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Dar Bouazza;Dar Bouazza;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Luvisols;15.98774763;Steppe (semi-arid), and  Hot arid;NAN;354.1750031;357.5250092;315.5250092;18.17926693;18.57950878;18.80538702
1576;1;64;43.30167964;-8.469142725;43.39290016;-8.344311327;43.34956404;-8.408591338;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;A Coru¤a;A Coru¤a;GISCO OSM;1;1;1;61;61;64;Temperate Broadleaf and Mixed Forests;Cambisols;46.02572313;Mild temperate with dry summer, and  Warm summer;NAN;1148.774994;1472.075012;1237.650009;13.70110512;13.64617729;13.92611957
1577;1;19;32.97455913;-7.655700322;33.01779399;-7.588009453;32.99845109;-7.617229713;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Settat;Settat;GISCO OSM;1;1;1;10;10;16;Mediterranean Forests, Woodlands, and Scrub;Vertisols;394.5595245;Mild temperate with dry summer, and  Hot summer;NAN;387.4500122;344.8500061;314.8000031;18.26997709;18.79424953;19.00760221
1579;1;17;33.23408863;-7.603392288;33.28602932;-7.557864544;33.25878447;-7.582197524;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Berrechid;Berrechid;GISCO OSM;0;1;1;0;8;13;Mediterranean Forests, Woodlands, and Scrub;Vertisols;220.5749501;Steppe (semi-arid), and  Hot arid;NAN;394.3500061;368.1500015;333.4000092;17.9477129;18.43215036;18.64745665
1580;1;30;43.45678497;-8.259483666;43.52069495;-8.160479624;43.48904114;-8.212388672;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Ferrol;Ferrol;GISCO OSM;1;1;1;27;29;28;Temperate Broadleaf and Mixed Forests;Cambisols;23.38621706;Mild temperate with dry summer, and  Warm summer;NAN;1148.774994;1472.075012;1237.650009;13.70110512;13.64617729;13.92611957
1581;1;13;33.35530172;-7.54444063;33.41593212;-7.510026342;33.38694747;-7.531285823;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Deroua;Deroua;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Luvisols;191.2482702;Mild temperate with dry summer, and  Hot summer;NAN;394.3500061;368.1500015;333.4000092;17.9477129;18.43215036;18.64745665
1582;1;18;32.02538407;-7.419316761;32.08567419;-7.373359074;32.05457027;-7.39870736;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;El Kelaa des Sraghna;El Kelaa des Sraghna;GISCO OSM;0;1;1;0;8;9;Mediterranean Forests, Woodlands, and Scrub;Calcisols;469.0257485;Mild temperate with dry summer, and  Hot summer;NAN;386.4750061;318.2750015;295.4750061;19.32342339;19.8772049;20.09018135
1583;1;38;4.72525732;-6.689505235;4.790044361;-6.609223332;4.759142356;-6.652266394;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;San-P‚dro;San-P‚dro;GISCO OSM;0;1;1;0;34;36;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;12.16642928;Tropical savannah with dry winter;NAN;1615.175049;1841.375031;1527.900055;26.07595825;26.21011496;26.27180624
1584;1;29;53.25540679;-9.136211171;53.29463276;-8.972401631;53.27687799;-9.053558274;Ireland;IRL;0;1;Ireland;IRL;Europe;Northern Europe;Galway;Galway;GISCO OSM;1;1;1;17;21;24;Temperate Broadleaf and Mixed Forests;Cambisols;20.90805777;Mild temperate, fully humid, and  Warm summer;NAN;1209.650024;1277.275024;1271.399994;9.742877245;9.818649769;9.770909786
1585;1;16;5.762150159;-6.616127322;5.810771286;-6.575916148;5.784941113;-6.591718798;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Soubr‚;Soubr‚;GISCO OSM;0;1;1;0;7;12;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;136.5833187;Tropical savannah with dry winter;Sassandra;1494.625;1709.700043;1429.525024;25.77946377;25.92032671;26.02123642
1586;1;12;6.475426961;-6.601564735;6.507857482;-6.561364153;6.491642122;-6.583133778;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Issia;Issia;GISCO OSM;0;1;1;0;9;10;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;215.6900085;Tropical savannah with dry winter;Sassandra;1458.300049;1642.625031;1360.100006;25.94675398;26.09218311;26.20494747
1587;1;10;5.389440155;-6.573557046;5.421846155;-6.543324725;5.405643072;-6.558440473;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;M‚agui;M‚agui;GISCO OSM;0;0;1;0;0;9;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;127.5708909;Tropical savannah with dry winter;Sassandra;1566.300018;1790.050018;1497.075012;25.54933786;25.69807196;25.77229738
1588;1;18;42.31063763;-7.888191081;42.36503742;-7.838601471;42.33682793;-7.866617826;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Ourense;Ourense;GISCO OSM;1;1;1;18;18;18;Temperate Broadleaf and Mixed Forests;Leptosols;156.7287299;Mild temperate with dry summer, and  Warm summer;NAN;1050.950012;1320.700012;1086.850021;12.44084573;12.33261871;12.66518235
1589;1;9;7.367571078;-6.498901614;7.400025135;-6.458711833;7.381544241;-6.478265723;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Vavoua;Vavoua;GISCO OSM;0;0;1;0;0;8;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;274.3391614;Tropical savannah with dry winter;Sassandra;1271.900024;1416.650024;1147.549988;26.17940855;26.35689211;26.45827627
1590;1;41;6.848427141;-6.484612479;6.913307966;-6.4140492;6.877405505;-6.447657165;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Daloa;Daloa;GISCO OSM;1;1;1;23;27;38;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;261.6507005;Tropical savannah with dry winter;Sassandra;1319.750031;1459.274994;1196.650024;26.04326105;26.21855211;26.32445145
1591;1;8;10.4716397;-6.422376021;10.49605962;-6.391818088;10.48283207;-6.408343835;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Tengr‚la;Tengr‚la;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Plinthosols;362.3732047;Tropical savannah with dry winter;Niger;1172.225006;1157.399994;1243.350021;26.8428669;26.90489864;27.06776953
1592;1;13;30.91696201;-6.957049567;30.94268341;-6.890441173;30.93114144;-6.922343711;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Ouarzazate;Ouarzazate;GISCO OSM;0;1;1;0;13;13;Deserts and Xeric Shrublands;Calcisols;1138.007226;Desert (arid), and  Hot arid;NAN;299.1750069;192.975008;205.9750023;18.36262608;19.00213337;19.2224555
1593;1;51;51.86154765;-8.538594337;51.92940379;-8.37672525;51.89185967;-8.458997015;Ireland;IRL;0;1;Ireland;IRL;Europe;Northern Europe;Cork;Cork;GISCO OSM;1;1;1;40;44;47;Temperate Broadleaf and Mixed Forests;Urban. mining, etc.;36.13672675;Mild temperate, fully humid, and  Warm summer;NAN;983.0250397;1080.850021;1058.825027;10.58176398;10.65137839;10.63119483
1594;1;24;32.86218579;-6.94958878;32.90539994;-6.881618796;32.88343176;-6.915119782;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Khouribga;Khouribga;GISCO OSM;1;1;1;10;17;19;Mediterranean Forests, Woodlands, and Scrub;Phaeozems;796.1261604;Mild temperate with dry summer, and  Hot summer;NAN;416.2999954;368.2750092;350.0500069;17.58761787;18.09546995;18.29183769
1596;1;40;13.41598114;-6.323371765;13.46502565;-6.201573272;13.43416803;-6.258320158;Mali;MLI;0;1;Mali;MLI;Africa;Western Africa;S‚gou;S‚gou;GISCO OSM;1;1;1;19;21;21;Tropical and subtropical grasslands, savannas, and shrublands;Lixisols;290.2716273;Steppe (semi-arid), and  Hot arid;Niger;678.0999908;702;749.2000122;28.74815702;28.67206001;28.82860565
1597;1;6;33.78872797;-6.815884919;33.81475973;-6.781880675;33.80318969;-6.79708855;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Ain El Aouda;Ain El Aouda;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Planosols;232.8580219;Mild temperate with dry summer, and  Hot summer;NAN;440.7750168;440.9750061;402.9500122;17.51650286;17.88592958;18.11197186
1598;1;9;32.28387629;-6.721958006;32.31836288;-6.687547792;32.29968203;-6.703653203;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Souk Sebt Oulad Nemma;Souk Sebt Oulad Nemma;GISCO OSM;0;0;1;0;0;9;Mediterranean Forests, Woodlands, and Scrub;Kastanozems;408.7949856;Steppe (semi-arid), and  Hot arid;NAN;405.9000015;328.5250092;315.6250038;18.97831964;19.52558994;19.73667097
1599;1;25;37.20803061;-6.967560957;37.28739835;-6.898575205;37.25899873;-6.939117564;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Huelva;Huelva;GISCO OSM;1;1;1;17;17;23;Mediterranean Forests, Woodlands, and Scrub;Cambisols;15.75245166;Mild temperate with dry summer, and  Hot summer;NAN;576.8750076;534.3000107;444.8249969;18.54963207;18.5027194;18.84664631
1600;1;14;32.48224203;-6.709385625;32.51675724;-6.653140995;32.5019644;-6.687312875;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Fkih Ben Salah;Fkih Ben Salah;GISCO OSM;1;1;1;10;13;13;Mediterranean Forests, Woodlands, and Scrub;Calcisols;441.2642499;Steppe (semi-arid), and  Hot arid;NAN;416.2999954;368.2750092;350.0500069;17.58761787;18.09546995;18.29183769
1601;1;9;6.913307966;-6.063985221;6.937639152;-6.033723812;6.925473499;-6.04885419;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Bonon;Bonon;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;263.4842265;Tropical savannah with dry winter;Bandama;1319.750031;1459.274994;1196.650024;26.04326105;26.21855211;26.32445145
1602;1;20;38.85483339;-7.029755109;38.89929653;-6.935405966;38.87973146;-6.981301815;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Badajoz;Badajoz;GISCO OSM;1;1;1;18;19;19;Mediterranean Forests, Woodlands, and Scrub;Fluvisols;181.1802508;Mild temperate with dry summer, and  Hot summer;Guadiana;543.5500031;563.1000137;482.7500076;17.07442141;16.96043634;17.34961462
1603;1;30;6.102532292;-5.978044695;6.159270572;-5.91757543;6.131171326;-5.949813105;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Gagnoa;Gagnoa;GISCO OSM;0;1;1;0;17;21;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;205.5685127;Tropical savannah with dry winter;Davo;1296.350037;1419.600067;1213.975006;26.2874155;26.4268918;26.54396009
1604;1;85;34.21428947;-6.670527653;34.30123792;-6.499569284;34.25750373;-6.575958981;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Kenitra;Kenitra;GISCO OSM;1;1;1;33;44;75;Mediterranean Forests, Woodlands, and Scrub;Vertisols;24.12807483;Mild temperate with dry summer, and  Hot summer;Sebou;406.3250046;403.1500015;358.5250015;18.52739811;18.84219027;19.07491112
1605;1;13;32.84490236;-6.592568572;32.8794705;-6.53658529;32.86251818;-6.569522983;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Oued Zem;Oued Zem;GISCO OSM;1;1;1;6;12;12;Mediterranean Forests, Woodlands, and Scrub;Calcisols;790.8678471;Mild temperate with dry summer, and  Hot summer;NAN;416.2999954;368.2750092;350.0500069;17.58761787;18.09546995;18.29183769
1606;1;13;6.597045561;-5.931282394;6.637587625;-5.891146478;6.618563882;-5.91237958;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Sinfra;Sinfra;GISCO OSM;0;1;1;0;7;9;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;258.4264679;Tropical savannah with dry winter;Bandama;1261.850006;1355.900024;1133.5;26.44367838;26.59609938;26.7063756
1607;1;10;14.23390077;-6.001715676;14.28301128;-5.961026079;14.2568185;-5.978292337;Mali;MLI;0;1;Mali;MLI;Africa;Western Africa;Niono;Niono;GISCO OSM;0;0;1;0;0;8;Tropical and subtropical grasslands, savannas, and shrublands;Lixisols;281.0405938;Steppe (semi-arid), and  Hot arid;NAN;494.1249924;497.2500153;576.9250183;29.11834478;29.02454758;29.12386703
1608;1;24;32.30111896;-6.401568833;32.36147809;-6.324416201;32.33237447;-6.363502303;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Beni Mellal;Beni Mellal;GISCO OSM;1;1;1;11;15;23;Mediterranean Forests, Woodlands, and Scrub;Kastanozems;538.596579;Steppe (semi-arid), and  Hot arid;NAN;463.1750107;371.9000092;374.2750092;16.65332365;17.19204855;17.39452887
1609;1;7;32.75850422;-6.410418705;32.78442034;-6.365594319;32.77269603;-6.388854524;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Bejaad;Bejaad;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Calcisols;681.9888168;Steppe (semi-arid), and  Cold arid;NAN;411.4250031;367.8249969;360.5750084;17.52663612;18.02359724;18.22018719
1610;1;13;6.970081484;-5.763784164;7.010635608;-5.723443191;6.989734468;-5.743253591;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Bouafl‚;Bouafl‚;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Cambisols;192.7773936;Tropical savannah with dry winter;Bandama;1261.850006;1355.900024;1133.5;26.44367838;26.59609938;26.7063756
1611;1;10;5.835082451;-5.695730707;5.867497967;-5.665548583;5.848858957;-5.680649519;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Lakota;Lakota;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;223.2486153;Tropical savannah with dry winter;NAN;1310.425018;1483.450012;1273.375;26.32834005;26.45876312;26.56010628
1612;1;10;32.58580267;-6.292114184;32.61169988;-6.246601077;32.59875093;-6.26935545;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Kasba Tadla;Kasba Tadla;GISCO OSM;0;0;1;0;0;10;Mediterranean Forests, Woodlands, and Scrub;Calcisols;502.5531329;Steppe (semi-arid), and  Hot arid;NAN;411.4250031;367.8249969;360.5750084;17.52663612;18.02359724;18.22018719
1613;1;6;33.87551212;-6.338643289;33.91023509;-6.304646453;33.89142615;-6.321777943;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Tiflet;Tiflet;GISCO OSM;1;1;1;3;3;5;Mediterranean Forests, Woodlands, and Scrub;Planosols;344.1403037;Mild temperate with dry summer, and  Hot summer;Sebou;452.3750229;439.8000031;416.9000015;17.41369867;17.78086567;17.99862623
1614;1;42;11.27789655;-5.706396544;11.35123461;-5.635202681;11.3147587;-5.671040654;Mali;MLI;0;1;Mali;MLI;Africa;Western Africa;Sikasso;Sikasso;GISCO OSM;0;1;1;0;19;32;Tropical and subtropical grasslands, savannas, and shrublands;Nitisols;379.7980749;Tropical savannah with dry winter;Niger;1027.850006;1008.525009;1120.725006;27.03323746;27.06485271;27.22656488
1615;1;50;9.422255431;-5.665514511;9.495427095;-5.584520188;9.461442181;-5.627132049;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Korhogo;Korhogo;GISCO OSM;0;1;1;0;33;40;Tropical and subtropical grasslands, savannas, and shrublands;Acrisols;374.8686686;Tropical savannah with dry winter;Bandama;1208.050018;1191.050018;1247.275055;26.56235933;26.69476843;26.88754082
1616;1;5;34.28384552;-6.31361598;34.31863168;-6.290335337;34.30210758;-6.304978592;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Sidi Yahya du Gharb;Sidi Yahya du Gharb;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Vertisols;23.20118961;Mild temperate with dry summer, and  Hot summer;Sebou;488.2000122;468.2250061;428.4000092;18.19630861;18.50268698;18.71879864
1617;1;9;6.27275412;-5.5884242;6.305179722;-5.558271951;6.287615758;-5.574451736;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Di‚gon‚fla;Di‚gon‚fla;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;218.6773474;Tropical savannah with dry winter;Bandama;1296.350037;1419.600067;1213.975006;26.2874155;26.4268918;26.54396009
1618;1;30;36.47754647;-6.308854388;36.54784092;-6.205112512;36.51884155;-6.265925735;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;C diz;C diz;GISCO OSM;1;1;1;17;18;20;Mediterranean Forests, Woodlands, and Scrub;Arenosols;4.108607538;Mild temperate with dry summer, and  Hot summer;NAN;603.9499969;550.3250122;462;18.59271097;18.53408957;18.89431906
1619;1;29;36.56541828;-6.278134361;36.6269509;-6.198085289;36.59739475;-6.238294048;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;El Puerto de Santa Mar¡a;El Puerto de Santa Mar¡a;GISCO OSM;0;0;0;0;0;0;Mediterranean Forests, Woodlands, and Scrub;Arenosols;18.51169116;Mild temperate with dry summer, and  Hot summer;NAN;603.9499969;550.3250122;462;18.59271097;18.53408957;18.89431906
1620;1;17;39.45151332;-6.410346328;39.50504032;-6.340031743;39.47591342;-6.372640973;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;C ceres;C ceres;GISCO OSM;1;1;1;14;15;17;Mediterranean Forests, Woodlands, and Scrub;Regosols;417.4808854;Mild temperate with dry summer, and  Hot summer;Tejo;516.2249985;551.9750214;475.2500153;16.51405907;16.32950926;16.73305988
1621;1;18;35.15514906;-6.17477289;35.20753804;-6.12789413;35.1832823;-6.147652448;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Larache;Larache;GISCO OSM;1;1;1;12;15;17;Mediterranean Forests, Woodlands, and Scrub;Luvisols;26.09058303;Mild temperate with dry summer, and  Hot summer;NAN;523.3499985;474.0750198;415.2500076;18.46942282;18.59932947;18.84310722
1622;1;14;36.43362461;-6.224881787;36.48633196;-6.179194581;36.46248649;-6.201347622;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;San Fernando;San Fernando;GISCO OSM;1;1;1;13;14;14;Mediterranean Forests, Woodlands, and Scrub;Arenosols;8.327186202;Mild temperate with dry summer, and  Hot summer;NAN;573.7250061;518.8500137;436.7000046;18.43904018;18.4310813;18.76026583
1623;1;12;33.80608214;-6.099986942;33.84079447;-6.055216396;33.82343764;-6.07518758;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Khemisset;Khemisset;GISCO OSM;1;1;1;7;8;10;Mediterranean Forests, Woodlands, and Scrub;Planosols;448.8463465;Mild temperate with dry summer, and  Hot summer;Sebou;452.3750229;439.8000031;416.9000015;17.41369867;17.78086567;17.99862623
1624;1;38;12.34610415;-5.497277088;12.41955199;-5.43600941;12.38110901;-5.463366966;Mali;MLI;0;1;Mali;MLI;Africa;Western Africa;Koutiala;Koutiala;GISCO OSM;0;0;1;0;0;24;Tropical and subtropical grasslands, savannas, and shrublands;Lixisols;366.8847408;Tropical savannah with dry winter;Niger;836.8500061;788.1250153;953.5750275;27.96836901;27.99306011;28.13669586
1625;1;8;6.370033258;-5.428815135;6.394354141;-5.398660828;6.383207014;-5.414969982;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Oum‚;Oum‚;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Cambisols;215.1847146;Tropical savannah with dry winter;Bandama;1286.475037;1341.475006;1195.375015;26.56564713;26.71730328;26.81966305
1626;2;3;15.54495898;-5.524037711;15.56957091;-5.513419338;15.5572648;-5.518728245;Mauritania;MRT;0;1;Mauritania;MRT;Africa;Western Africa;Fassala;Fassala;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Arenosols;266.6610163;Desert (arid), and  Hot arid;NAN;288.2750053;288.1749992;336.6250076;29.53388548;29.53285551;29.57832813
1627;1;37;36.64453504;-6.168173741;36.72368234;-6.076623852;36.68862083;-6.120575871;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Jerez;Jerez;GISCO OSM;1;1;1;26;31;34;Mediterranean Forests, Woodlands, and Scrub;Cambisols;37.41491017;Mild temperate with dry summer, and  Hot summer;NAN;603.9499969;550.3250122;462;18.59271097;18.53408957;18.89431906
1628;1;22;5.802667653;-5.385322159;5.85939402;-5.345092168;5.832503975;-5.362509328;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Divo;Divo;GISCO OSM;0;1;1;0;16;19;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;154.9079967;Tropical savannah with dry winter;NAN;1312.300018;1420.450012;1266.400024;26.73976755;26.88526487;26.96929073
1629;1;10;34.65808273;-6.026745724;34.69292773;-5.980509591;34.67898907;-5.998347303;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Souk El Arba Du Gharb;Souk El Arba Du Gharb;GISCO OSM;0;1;1;0;7;9;Mediterranean Forests, Woodlands, and Scrub;Luvisols;38.65172341;Mild temperate with dry summer, and  Hot summer;Sebou;572.1250076;504.2250061;462.2000198;17.97989273;18.16955423;18.40458155
1631;1;14;34.23167645;-5.96266327;34.27514983;-5.90613727;34.25589629;-5.936112691;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Sidi Slimane;Sidi Slimane;GISCO OSM;0;1;1;0;11;12;Mediterranean Forests, Woodlands, and Scrub;Vertisols;33.8960792;Mild temperate with dry summer, and  Hot summer;Sebou;486.1500168;446.7250137;422.6500168;18.40068483;18.67735529;18.87936831
1632;1;163;37.30503989;-6.088491814;37.44622828;-5.868518607;37.37619005;-5.986844189;Spain;ESP;0;1;Spain;ESP;Europe;Southern Europe;Seville;Seville;GISCO OSM;1;1;1;118;130;145;Mediterranean Forests, Woodlands, and Scrub;Fluvisols;30.62609285;Mild temperate with dry summer, and  Hot summer;Guadalquivir;587.5999985;529.8250122;454.5250015;18.31087685;18.25196028;18.58612633
1633;1;36;6.759221517;-5.301390619;6.840317276;-5.241043086;6.804274069;-5.266792654;C“te d'Ivoire;CIV;0;1;C“te d'Ivoire;CIV;Africa;Western Africa;Yamoussoukro;Yamoussoukro;GISCO OSM;1;1;1;16;26;29;Tropical and Subtropical Moist Broadleaf Forests;Acrisols;223.0405268;Tropical savannah with dry winter;Bandama;1234.350006;1264.425018;1105.550034;26.68455219;26.82223558;26.94300795
1634;1;15;34.98061066;-5.929355245;35.0242321;-5.882614228;35.00300191;-5.906187622;Morocco;MAR;0;1;Morocco;MAR;Africa;Northern Africa;Ksar el-Kebir;Ksar el-Kebir;GISCO OSM;1;1;1;8;12;12;Mediterranean Forests, Woodlands, and Scrub;Fluvisols;23.33698539;Mild temperate with dry summer, and  Hot summer;NAN;672.1750031;580.4249878;515.3000107;16.02889252;16.14464402;16.38643503
